time,altitude,speed,temperature,voltage
220.15,15829,-126,77.25,8.6
220.2,15872,-123,77.25,8.6
220.25,15887,-126,77.23,8.6
220.3,15828,-129,77.25,8.6
220.35,15888,-128,77.25,8.6
220.4,15871,-131,77.25,8.6
220.45,15865,-130,77.22,8.6
220.5,15885,-126,77.22,8.6
220.55,15837,-128,77.22,8.6
220.6,15851,-125,77.18,8.6
220.65,15859,-125,77.18,8.6
220.7,15762,-131,77.18,8.6
220.75,15798,-131,77.18,8.6
220.8,15835,-134,77.14,8.6
220.85,15774,-135,77.14,8.6
220.9,15853,-131,77.14,8.6
220.95,15809,-133,77.13,8.6
221,15783,-131,77.13,8.6
221.05,15837,-129,77.13,8.6
221.1,15743,-132,77.11,8.6
221.15,15756,-126,77.13,8.6
221.2,15761,-124,77.13,8.6
221.25,15709,-124,77.09,8.6
221.3,15755,-119,77.09,8.6
221.35,15750,-124,77.07,8.6
221.4,15734,-127,77.05,8.6
221.45,15763,-130,77.05,8.6
221.5,15713,-139,77.05,8.6
221.55,15733,-139,77.05,8.6
221.6,15756,-137,77.04,8.6
221.65,15652,-135,77.04,8.6
221.7,15674,-124,77.04,8.6
221.75,15691,-124,77.04,8.6
221.8,15646,-127,77,8.6
221.85,15697,-129,77,8.6
221.9,15666,-141,77,8.6
221.95,15662,-142,77,8.6
222,15680,-139,77,8.6
222.05,15596,-136,76.98,8.6
222.1,15615,-123,76.96,8.6
222.15,15657,-119,76.95,8.6
222.2,15604,-120,76.96,8.6
222.25,15638,-123,76.93,8.6
222.3,15638,-135,76.95,8.6
222.35,15620,-139,76.93,8.6
222.4,15643,-140,76.93,8.6
222.45,15567,-141,76.93,8.6
222.5,15584,-134,76.91,8.6
222.55,15572,-132,76.91,8.6
222.6,15533,-132,76.89,8.6
222.65,15585,-129,76.89,8.6
222.7,15579,-132,76.87,8.6
222.75,15566,-131,76.87,8.6
222.8,15582,-128,76.87,8.6
222.85,15512,-131,76.84,8.6
222.9,15526,-129,76.84,8.6
222.95,15531,-131,76.84,8.6
223,15499,-133,76.84,8.6
223.05,15558,-130,76.84,8.6
223.1,15534,-132,76.82,8.6
223.15,15537,-130,76.82,8.6
223.2,15527,-131,76.82,8.6
223.25,15442,-138,76.8,8.6
223.3,15449,-140,76.8,8.6
223.35,15472,-142,76.8,8.6
223.4,15456,-139,76.78,8.6
223.45,15496,-129,76.78,8.6
223.5,15469,-124,76.75,8.6
223.55,15466,-118,76.77,8.6
223.6,15466,-120,76.75,8.6
223.65,15381,-127,76.75,8.6
223.7,15407,-132,76.73,8.6
223.75,15439,-136,76.71,8.6
223.8,15421,-132,76.71,8.6
223.85,15443,-125,76.71,8.6
223.9,15394,-123,76.71,8.6
223.95,15386,-124,76.71,8.6
224,15382,-130,76.69,8.6
224.05,15336,-137,76.69,8.6
224.1,15399,-138,76.69,8.6
224.15,15385,-135,76.66,8.6
224.2,15360,-128,76.66,8.6
224.25,15377,-123,76.66,8.6
224.3,15302,-124,76.62,8.6
224.35,15334,-127,76.66,8.6
224.4,15359,-132,76.62,8.6
224.45,15316,-135,76.6,8.6
224.5,15392,-134,76.6,8.6
224.55,15313,-131,76.6,8.6
224.6,15329,-128,76.6,8.6
224.65,15329,-125,76.6,8.6
224.7,15259,-124,76.6,8.6
224.75,15282,-127,76.59,8.6
224.8,15306,-128,76.57,8.6
224.85,15309,-129,76.57,8.6
224.9,15332,-130,76.57,8.6
224.95,15221,-128,76.53,8.6
225,15261,-127,76.53,8.6
225.05,15263,-127,76.53,8.6
225.1,15249,-127,76.51,8.6
225.15,15284,-128,76.53,8.6
225.2,15224,-126,76.5,8.6
225.25,15229,-125,76.5,8.6
225.3,15239,-122,76.5,8.6
225.35,15177,-120,76.5,8.6
225.4,15204,-122,76.5,8.6
225.45,15209,-126,76.46,8.6
225.5,15216,-132,76.48,8.6
225.55,15224,-136,76.46,8.6
225.6,15130,-133,76.44,8.6
225.65,15192,-129,76.44,8.6
225.7,15174,-124,76.42,8.6
225.75,15175,-123,76.41,8.6
225.8,15194,-127,76.41,8.6
225.85,15123,-129,76.41,8.6
225.9,15132,-131,76.41,8.6
225.95,15142,-128,76.39,8.6
226,15102,-125,76.39,8.6
226.05,15156,-125,76.39,8.6
226.1,15110,-127,76.37,8.6
226.15,15120,-130,76.37,8.6
226.2,15130,-128,76.33,8.6
226.25,15057,-122,76.35,8.6
226.3,15131,-118,76.33,8.6
226.35,15106,-115,76.32,8.6
226.4,15107,-117,76.33,8.6
226.45,15119,-122,76.32,8.6
226.5,15028,-122,76.3,8.6
226.55,15046,-122,76.32,8.6
226.6,15056,-120,76.3,8.6
226.65,15049,-121,76.3,8.6
226.7,15111,-126,76.3,8.6
226.75,15026,-128,76.26,8.6
226.8,15031,-128,76.28,8.6
226.85,15044,-124,76.24,8.6
226.9,14997,-120,76.26,8.6
226.95,15040,-122,76.26,8.6
227,15020,-123,76.23,8.6
227.05,15009,-128,76.23,8.6
227.1,15018,-128,76.23,8.6
227.15,14941,-126,76.19,8.6
227.2,14989,-126,76.19,8.6
227.25,15012,-126,76.19,8.6
227.3,15005,-131,76.19,8.6
227.35,15005,-135,76.19,8.6
227.4,14915,-132,76.17,8.6
227.45,14952,-128,76.17,8.6
227.5,14977,-122,76.15,8.6
227.55,14950,-122,76.17,8.6
227.6,14985,-128,76.14,8.6
227.65,14894,-132,76.14,8.6
227.7,14899,-135,76.14,8.6
227.75,14922,-132,76.14,8.6
227.8,14899,-127,76.1,8.6
227.85,14933,-128,76.1,8.6
227.9,14887,-129,76.1,8.6
227.95,14887,-134,76.1,8.6
228,14885,-136,76.08,8.6
228.05,14840,-131,76.08,8.6
228.1,14876,-130,76.08,8.6
228.15,14886,-129,76.06,8.6
228.2,14857,-132,76.08,8.6
228.25,14887,-139,76.05,8.6
228.3,14789,-139,76.05,8.6
228.35,14817,-137,76.05,8.6
228.4,14862,-131,76.03,8.6
228.45,14845,-128,76.01,8.6
228.5,14858,-129,76.01,8.6
228.55,14770,-129,75.99,8.6
228.6,14779,-131,76.01,8.6
228.65,14802,-129,75.97,8.6
228.7,14779,-126,75.97,8.6
228.75,14824,-127,75.97,8.6
228.8,14778,-129,75.97,8.6
228.85,14776,-132,75.97,8.6
228.9,14774,-133,75.94,8.6
228.95,14696,-129,75.96,8.6
229,14767,-125,75.94,8.6
229.05,14758,-122,75.96,8.6
229.1,14734,-121,75.92,8.6
229.15,14774,-125,75.92,8.6
229.2,14685,-126,75.92,8.6
229.25,14694,-127,75.92,8.6
229.3,14725,-127,75.9,8.6
229.35,14703,-126,75.88,8.6
229.4,14737,-129,75.88,8.6
229.45,14686,-131,75.87,8.6
229.5,14715,-132,75.87,8.6
229.55,14707,-130,75.85,8.6
229.6,14639,-127,75.87,8.6
229.65,14677,-125,75.87,8.6
229.7,14673,-125,75.85,8.6
229.75,14665,-127,75.83,8.6
229.8,14667,-127,75.83,8.6
229.85,14599,-126,75.81,8.6
229.9,14628,-123,75.81,8.6
229.95,14645,-120,75.79,8.6
230,14616,-121,75.79,8.6
230.05,14689,-124,75.78,8.6
230.1,14603,-127,75.78,8.6
230.15,14608,-130,75.78,8.6
230.2,14624,-128,75.76,8.6
230.25,14553,-126,75.76,8.6
230.3,14602,-126,75.76,8.6
230.35,14596,-128,75.74,8.6
230.4,14579,-133,75.74,8.6
230.45,14593,-136,75.74,8.6
230.5,14509,-135,75.72,8.6
230.55,14538,-132,75.7,8.6
230.6,14563,-128,75.7,8.6
230.65,14554,-127,75.69,8.6
230.7,14573,-129,75.7,8.6
230.75,14515,-129,75.67,8.6
230.8,14514,-129,75.67,8.6
230.85,14535,-126,75.65,8.6
230.9,14486,-124,75.65,8.6
230.95,14551,-127,75.67,8.6
231,14503,-129,75.63,8.6
231.05,14488,-133,75.65,8.6
231.1,14496,-133,75.65,8.6
231.15,14430,-129,75.61,8.6
231.2,14470,-129,75.61,8.6
231.25,14470,-128,75.63,8.6
231.3,14481,-131,75.61,8.6
231.35,14488,-133,75.6,8.6
231.4,14388,-127,75.58,8.6
231.45,14421,-124,75.58,8.6
231.5,14444,-120,75.56,8.6
231.55,14427,-121,75.58,8.6
231.6,14466,-127,75.56,8.6
231.65,14386,-128,75.54,8.6
231.7,14399,-129,75.56,8.6
231.75,14400,-125,75.54,8.6
231.8,14367,-122,75.52,8.6
231.85,14415,-125,75.52,8.6
231.9,14385,-126,75.52,8.6
231.95,14385,-130,75.52,8.6
232,14397,-130,75.52,8.6
232.05,14320,-125,75.51,8.6
232.1,14380,-125,75.51,8.6
232.15,14360,-124,75.47,8.6
232.2,14348,-126,75.49,8.6
232.25,14354,-129,75.47,8.6
232.3,14268,-125,75.45,8.6
232.35,14339,-124,75.43,8.6
232.4,14343,-121,75.45,8.6
232.45,14320,-122,75.43,8.6
232.5,14350,-126,75.43,8.6
232.55,14262,-126,75.43,8.6
232.6,14285,-128,75.43,8.6
232.65,14301,-125,75.43,8.6
232.7,14286,-125,75.42,8.6
232.75,14332,-129,75.4,8.6
232.8,14255,-129,75.4,8.6
232.85,14269,-131,75.4,8.6
232.9,14255,-129,75.36,8.6
232.95,14232,-128,75.38,8.6
233,14286,-130,75.36,8.6
233.05,14226,-128,75.36,8.6
233.1,14211,-129,75.36,8.6
233.15,14248,-127,75.34,8.6
233.2,14182,-122,75.33,8.6
233.25,14219,-123,75.33,8.6
233.3,14225,-121,75.33,8.6
233.35,14216,-126,75.33,8.6
233.4,14216,-131,75.33,8.6
233.45,14138,-129,75.31,8.6
233.5,14181,-130,75.33,8.6
233.55,14193,-128,75.27,8.6
233.6,14181,-128,75.31,8.6
233.65,14188,-132,75.29,8.6
233.7,14100,-130,75.25,8.6
233.75,14125,-130,75.27,8.6
233.8,14145,-127,75.25,8.6
233.85,14144,-125,75.24,8.6
233.9,14159,-127,75.24,8.6
233.95,14108,-125,75.24,8.6
234,14096,-127,75.24,8.6
234.05,14115,-126,75.22,8.6
234.1,14094,-125,75.22,8.6
234.15,14128,-128,75.22,8.6
234.2,14091,-127,75.22,8.6
234.25,14094,-128,75.22,8.6
234.3,14095,-128,75.2,8.6
234.35,14029,-125,75.18,8.6
234.4,14084,-127,75.2,8.6
234.45,14072,-123,75.16,8.6
234.5,14044,-124,75.15,8.6
234.55,14079,-124,75.16,8.6
234.6,13996,-122,75.13,8.6
234.65,14024,-124,75.15,8.6
234.7,14054,-119,75.13,8.6
234.75,14037,-118,75.13,8.6
234.8,14065,-120,75.13,8.6
234.85,13963,-119,75.11,8.6
234.9,13999,-124,75.11,8.6
234.95,14016,-124,75.11,8.6
235,13996,-123,75.11,8.6
235.05,14020,-124,75.11,8.6
235.1,13927,-121,75.09,8.6
235.15,13953,-125,75.09,8.6
235.2,13974,-124,75.09,8.6
235.25,13983,-124,75.06,8.6
235.3,13979,-125,75.07,8.6
235.35,13921,-121,75.06,8.6
235.4,13936,-124,75.06,8.6
235.45,13953,-123,75.06,8.6
235.5,13927,-121,75.06,8.6
235.55,13970,-122,75.04,8.6
235.6,13888,-117,75.02,8.6
235.65,13907,-121,75.02,8.6
235.7,13910,-124,75,8.6
235.75,13891,-125,75,8.6
235.8,13949,-128,75,8.6
235.85,13878,-122,75,8.6
235.9,13860,-123,74.97,8.6
235.95,13875,-123,74.98,8.6
236,13853,-122,74.97,8.6
236.05,13903,-124,74.98,8.6
236.1,13848,-119,74.95,8.6
236.15,13858,-120,74.95,8.6
236.2,13855,-121,74.93,8.6
236.25,13812,-121,74.93,8.6
236.3,13852,-124,74.93,8.6
236.35,13818,-120,74.91,8.6
236.4,13826,-122,74.93,8.6
236.45,13825,-123,74.91,8.6
236.5,13784,-125,74.91,8.6
236.55,13823,-129,74.91,8.6
236.6,13811,-125,74.91,8.6
236.65,13800,-125,74.91,8.6
236.7,13787,-126,74.91,8.6
236.75,13741,-126,74.88,8.6
236.8,13791,-130,74.88,8.6
236.85,13777,-125,74.86,8.6
236.9,13764,-124,74.84,8.6
236.95,13769,-124,74.84,8.6
237,13702,-124,74.84,8.6
237.05,13755,-130,74.84,8.6
237.1,13734,-128,74.82,8.6
237.15,13743,-128,74.8,8.6
237.2,13735,-128,74.82,8.6
237.25,13680,-126,74.8,8.6
237.3,13737,-130,74.8,8.6
237.35,13708,-127,74.8,8.6
237.4,13715,-126,74.8,8.6
237.45,13711,-126,74.79,8.6
237.5,13626,-125,74.79,8.6
237.55,13679,-130,74.79,8.6
237.6,13687,-129,74.75,8.6
237.65,13670,-129,74.77,8.6
237.7,13681,-128,74.73,8.6
237.75,13598,-125,74.75,8.6
237.8,13657,-129,74.73,8.6
237.85,13648,-127,74.73,8.6
237.9,13645,-126,74.71,8.6
237.95,13637,-126,74.71,8.6
238,13578,-124,74.7,8.6
238.05,13613,-129,74.71,8.6
238.1,13620,-128,74.7,8.6
238.15,13600,-129,74.7,8.6
238.2,13623,-129,74.7,8.6
238.25,13533,-127,74.7,8.6
238.3,13571,-131,74.7,8.6
238.35,13591,-127,74.66,8.6
238.4,13583,-126,74.68,8.6
238.45,13592,-126,74.66,8.6
238.5,13520,-122,74.62,8.6
238.55,13545,-128,74.64,8.6
238.6,13543,-126,74.64,8.6
238.65,13551,-125,74.62,8.6
238.7,13560,-126,74.61,8.6
238.75,13475,-124,74.62,8.6
238.8,13513,-129,74.61,8.6
238.85,13537,-128,74.59,8.6
238.9,13514,-126,74.59,8.6
238.95,13534,-125,74.59,8.6
239,13442,-121,74.57,8.6
239.05,13478,-125,74.57,8.6
239.1,13490,-123,74.57,8.6
239.15,13487,-121,74.57,8.6
239.2,13488,-120,74.57,8.6
239.25,13417,-115,74.53,8.6
239.3,13464,-119,74.53,8.6
239.35,13467,-120,74.53,8.6
239.4,13457,-121,74.53,8.6
239.45,13474,-123,74.52,8.6
239.5,13371,-121,74.5,8.6
239.55,13407,-126,74.5,8.6
239.6,13452,-126,74.48,8.6
239.65,13423,-126,74.5,8.6
239.7,13437,-126,74.48,8.6
239.75,13341,-122,74.48,8.6
239.8,13372,-125,74.48,8.6
239.85,13399,-125,74.48,8.6
239.9,13402,-123,74.44,8.6
239.95,13411,-123,74.48,8.6
240,13329,-118,74.44,8.6
240.05,13348,-121,74.44,8.6
240.1,13369,-122,74.44,8.6
240.15,13366,-122,74.44,8.6
240.2,13396,-124,74.43,8.6
240.25,13313,-122,74.43,8.6
240.3,13327,-127,74.41,8.6
240.35,13345,-128,74.41,8.6
240.4,13340,-128,74.41,8.6
240.45,13354,-128,74.39,8.6
240.5,13265,-122,74.37,8.6
240.55,13278,-125,74.37,8.6
240.6,13301,-125,74.37,8.6
240.65,13284,-122,74.35,8.6
240.7,13317,-122,74.35,8.6
240.75,13250,-117,74.34,8.6
240.8,13259,-120,74.35,8.6
240.85,13284,-123,74.32,8.6
240.9,13252,-125,74.34,8.6
240.95,13298,-127,74.32,8.6
241,13222,-123,74.32,8.6
241.05,13240,-126,74.32,8.6
241.1,13231,-127,74.32,8.6
241.15,13223,-127,74.28,8.6
241.2,13258,-130,74.28,8.6
241.25,13197,-126,74.26,8.6
241.3,13194,-128,74.28,8.6
241.35,13198,-129,74.28,8.6
241.4,13173,-127,74.26,8.6
241.45,13223,-128,74.26,8.6
241.5,13166,-121,74.26,8.6
241.55,13168,-122,74.26,8.6
241.6,13182,-122,74.23,8.6
241.65,13154,-122,74.26,8.6
241.7,13200,-125,74.25,8.6
241.75,13151,-123,74.23,8.6
241.8,13135,-126,74.23,8.6
241.85,13137,-127,74.21,8.6
241.9,13117,-125,74.17,8.6
241.95,13162,-125,74.21,8.6
242,13107,-120,74.19,8.6
242.05,13102,-122,74.21,8.6
242.1,13117,-122,74.19,8.6
242.15,13085,-122,74.17,8.6
242.2,13133,-125,74.17,8.6
242.25,13091,-121,74.16,8.6
242.3,13073,-122,74.16,8.6
242.35,13079,-120,74.16,8.6
242.4,13049,-118,74.16,8.6
242.45,13108,-121,74.14,8.6
242.5,13045,-118,74.16,8.6
242.55,13042,-121,74.14,8.6
242.6,13052,-121,74.14,8.6
242.65,13032,-120,74.12,8.6
242.7,13073,-122,74.1,8.6
242.75,13004,-119,74.1,8.6
242.8,13002,-121,74.1,8.6
242.85,13030,-120,74.1,8.6
242.9,13004,-118,74.08,8.6
242.95,13054,-121,74.08,8.6
243,12988,-119,74.07,8.6
243.05,12992,-122,74.07,8.6
243.1,12986,-122,74.05,8.6
243.15,12970,-120,74.05,8.6
243.2,13018,-122,74.05,8.6
243.25,12941,-119,74.05,8.6
243.3,12947,-120,74.05,8.6
243.35,12963,-119,74.05,8.6
243.4,12955,-118,74.05,8.6
243.45,12991,-120,74.03,8.6
243.5,12907,-119,74.01,8.6
243.55,12922,-123,74.01,8.6
243.6,12950,-123,73.98,8.6
243.65,12930,-122,74.01,8.6
243.7,12963,-123,73.99,8.6
243.75,12869,-120,73.98,8.6
243.8,12892,-123,73.99,8.6
243.85,12918,-122,73.98,8.6
243.9,12888,-123,73.96,8.6
243.95,12934,-125,73.96,8.6
244,12831,-123,73.94,8.6
244.05,12849,-126,73.94,8.6
244.1,12887,-124,73.94,8.6
244.15,12878,-123,73.94,8.6
244.2,12896,-124,73.94,8.6
244.25,12800,-120,73.92,8.6
244.3,12833,-122,73.92,8.6
244.35,12864,-122,73.89,8.6
244.4,12849,-122,73.9,8.6
244.45,12844,-123,73.92,8.6
244.5,12773,-120,73.89,8.6
244.55,12807,-122,73.89,8.6
244.6,12805,-122,73.89,8.6
244.65,12813,-123,73.89,8.6
244.7,12810,-126,73.87,8.6
244.75,12733,-123,73.85,8.6
244.8,12787,-126,73.85,8.6
244.85,12794,-125,73.83,8.6
244.9,12776,-125,73.83,8.6
244.95,12784,-126,73.83,8.6
245,12712,-122,73.83,8.6
245.05,12753,-125,73.83,8.6
245.1,12750,-126,73.81,8.6
245.15,12734,-128,73.83,8.6
245.2,12747,-128,73.83,8.6
245.25,12690,-124,73.8,8.6
245.3,12744,-125,73.8,8.6
245.35,12718,-124,73.8,8.6
245.4,12700,-125,73.78,8.6
245.45,12714,-124,73.78,8.6
245.5,12679,-120,73.78,8.6
245.55,12741,-121,73.78,8.6
245.6,12682,-119,73.76,8.6
245.65,12659,-122,73.76,8.6
245.7,12672,-121,73.72,8.6
245.75,12652,-119,73.72,8.6
245.8,12689,-122,73.74,8.6
245.85,12624,-122,73.72,8.6
245.9,12634,-124,73.72,8.6
245.95,12648,-123,73.72,8.6
246,12621,-119,73.72,8.6
246.05,12664,-119,73.71,8.6
246.1,12580,-118,73.71,8.6
246.15,12593,-121,73.71,8.6
246.2,12617,-122,73.67,8.6
246.25,12606,-122,73.69,8.6
246.3,12648,-125,73.69,8.6
246.35,12546,-125,73.67,8.6
246.4,12571,-128,73.65,8.6
246.45,12586,-128,73.67,8.6
246.5,12592,-127,73.65,8.6
246.55,12593,-127,73.67,8.6
246.6,12516,-124,73.63,8.6
246.65,12547,-125,73.63,8.6
246.7,12567,-123,73.63,8.6
246.75,12556,-123,73.63,8.6
246.8,12565,-123,73.63,8.6
246.85,12473,-120,73.62,8.6
246.9,12528,-120,73.62,8.6
246.95,12533,-119,73.6,8.6
247,12529,-119,73.6,8.6
247.05,12524,-120,73.58,8.6
247.1,12459,-119,73.58,8.6
247.15,12506,-123,73.58,8.6
247.2,12502,-126,73.58,8.6
247.25,12472,-129,73.56,8.6
247.3,12483,-128,73.56,8.6
247.35,12422,-124,73.54,8.6
247.4,12482,-123,73.53,8.6
247.45,12456,-122,73.53,8.6
247.5,12444,-124,73.54,8.6
247.55,12461,-124,73.53,8.6
247.6,12409,-122,73.53,8.6
247.65,12459,-124,73.53,8.6
247.7,12406,-125,73.51,8.6
247.75,12409,-127,73.53,8.6
247.8,12416,-127,73.51,8.6
247.85,12404,-125,73.49,8.6
247.9,12438,-126,73.49,8.6
247.95,12378,-126,73.49,8.6
248,12383,-128,73.49,8.6
248.05,12387,-129,73.47,8.6
248.1,12374,-127,73.47,8.6
248.15,12393,-128,73.44,8.6
248.2,12309,-125,73.45,8.6
248.25,12337,-124,73.45,8.6
248.3,12362,-123,73.42,8.6
248.35,12350,-121,73.45,8.6
248.4,12386,-122,73.44,8.6
248.45,12281,-122,73.42,8.6
248.5,12325,-125,73.42,8.6
248.55,12327,-125,73.44,8.6
248.6,12339,-125,73.4,8.6
248.65,12316,-124,73.42,8.6
248.7,12260,-120,73.4,8.6
248.75,12292,-121,73.4,8.6
248.8,12287,-122,73.36,8.6
248.85,12288,-124,73.38,8.6
248.9,12291,-126,73.36,8.6
248.95,12226,-124,73.38,8.6
249,12283,-125,73.36,8.6
249.05,12254,-123,73.35,8.6
249.1,12236,-123,73.36,8.6
249.15,12236,-122,73.36,8.6
249.2,12229,-120,73.33,8.6
249.25,12264,-120,73.33,8.6
249.3,12200,-120,73.31,8.6
249.35,12225,-121,73.33,8.6
249.4,12217,-121,73.31,8.6
249.45,12201,-119,73.33,8.6
249.5,12243,-118,73.31,8.6
249.55,12151,-118,73.31,8.6
249.6,12167,-119,73.31,8.6
249.65,12205,-120,73.27,8.6
249.7,12208,-122,73.31,8.6
249.75,12186,-122,73.29,8.6
249.8,12125,-120,73.27,8.6
249.85,12159,-120,73.29,8.6
249.9,12175,-118,73.27,8.6
249.95,12154,-118,73.26,8.6
250,12149,-118,73.27,8.6
250.05,12093,-116,73.26,8.6
250.1,12145,-117,73.24,8.6
250.15,12121,-118,73.24,8.6
250.2,12103,-120,73.24,8.6
250.25,12125,-123,73.22,8.6
250.3,12092,-124,73.24,8.6
250.35,12146,-125,73.22,8.6
250.4,12068,-124,73.2,8.6
250.45,12095,-124,73.2,8.6
250.5,12100,-123,73.2,8.6
250.55,12095,-121,73.18,8.6
250.6,12104,-119,73.2,8.6
250.65,12002,-119,73.18,8.6
250.7,12049,-119,73.2,8.6
250.75,12058,-118,73.18,8.6
250.8,12048,-119,73.17,8.6
250.85,12080,-119,73.17,8.6
250.9,11991,-118,73.18,8.6
250.95,12030,-118,73.18,8.6
251,12037,-118,73.15,8.6
251.05,12032,-117,73.15,8.6
251.1,12003,-117,73.15,8.6
251.15,11987,-117,73.11,8.6
251.2,12014,-117,73.15,8.6
251.25,11976,-117,73.13,8.6
251.3,11963,-117,73.11,8.6
251.35,11981,-118,73.11,8.6
251.4,11958,-120,73.11,8.6
251.45,12000,-122,73.11,8.6
251.5,11912,-123,73.11,8.6
251.55,11946,-123,73.09,8.6
251.6,11973,-122,73.09,8.6
251.65,11966,-121,73.09,8.6
251.7,11972,-121,73.09,8.6
251.75,11881,-121,73.09,8.6
251.8,11934,-122,73.08,8.6
251.85,11935,-123,73.08,8.6
251.9,11935,-122,73.06,8.6
251.95,11910,-120,73.08,8.6
252,11870,-119,73.06,8.6
252.05,11917,-119,73.04,8.6
252.1,11893,-117,73.06,8.6
252.15,11881,-119,73.04,8.6
252.2,11889,-119,73.02,8.6
252.25,11866,-119,73.02,8.6
252.3,11918,-121,73.02,8.6
252.35,11846,-121,73,8.6
252.4,11850,-122,73.02,8.6
252.45,11851,-121,73,8.6
252.5,11848,-120,72.99,8.6
252.55,11869,-121,72.99,8.6
252.6,11780,-122,72.99,8.6
252.65,11804,-123,72.99,8.6
252.7,11825,-123,72.99,8.6
252.75,11823,-123,72.97,8.6
252.8,11827,-122,72.97,8.6
252.85,11740,-121,72.97,8.6
252.9,11802,-122,72.97,8.6
252.95,11814,-121,72.95,8.6
253,11791,-121,72.95,8.6
253.05,11801,-121,72.93,8.6
253.1,11729,-120,72.93,8.6
253.15,11777,-123,72.95,8.6
253.2,11766,-124,72.91,8.6
253.25,11727,-126,72.91,8.6
253.3,11745,-125,72.91,8.6
253.35,11700,-123,72.9,8.6
253.4,11751,-123,72.9,8.6
253.45,11714,-122,72.9,8.6
253.5,11717,-122,72.9,8.6
253.55,11719,-122,72.88,8.6
253.6,11707,-120,72.88,8.6
253.65,11739,-120,72.9,8.6
253.7,11669,-120,72.88,8.6
253.75,11671,-121,72.88,8.6
253.8,11700,-121,72.88,8.6
253.85,11685,-121,72.84,8.6
253.9,11710,-122,72.86,8.6
253.95,11617,-122,72.84,8.6
254,11663,-123,72.84,8.6
254.05,11668,-123,72.84,8.6
254.1,11658,-122,72.84,8.6
254.15,11668,-121,72.84,8.6
254.2,11586,-119,72.84,8.6
254.25,11637,-118,72.84,8.6
254.3,11642,-118,72.81,8.6
254.35,11631,-119,72.81,8.6
254.4,11625,-119,72.81,8.6
254.45,11565,-119,72.81,8.6
254.5,11614,-120,72.79,8.6
254.55,11590,-121,72.79,8.6
254.6,11583,-122,72.77,8.6
254.65,11578,-121,72.77,8.6
254.7,11552,-118,72.77,8.6
254.75,11608,-118,72.77,8.6
254.8,11539,-118,72.75,8.6
254.85,11550,-120,72.75,8.6
254.9,11560,-120,72.75,8.6
254.95,11542,-120,72.77,8.6
255,11586,-122,72.75,8.6
255.05,11493,-122,72.75,8.6
255.1,11519,-123,72.75,8.6
255.15,11523,-122,72.75,8.6
255.2,11528,-120,72.72,8.6
255.25,11528,-121,72.73,8.6
255.3,11452,-120,72.7,8.6
255.35,11486,-120,72.72,8.6
255.4,11505,-118,72.72,8.6
255.45,11500,-116,72.68,8.6
255.5,11500,-114,72.68,8.6
255.55,11425,-112,72.68,8.6
255.6,11476,-113,72.68,8.6
255.65,11484,-114,72.66,8.6
255.7,11467,-117,72.68,8.6
255.75,11456,-117,72.66,8.6
255.8,11419,-117,72.66,8.6
255.85,11466,-119,72.66,8.6
255.9,11434,-119,72.66,8.6
255.95,11417,-121,72.66,8.6
256,11417,-119,72.66,8.6
256.05,11388,-116,72.66,8.6
256.1,11445,-117,72.64,8.6
256.15,11389,-116,72.63,8.6
256.2,11377,-117,72.64,8.6
256.25,11404,-116,72.61,8.6
256.3,11382,-114,72.63,8.6
256.35,11422,-117,72.63,8.6
256.4,11336,-118,72.61,8.6
256.45,11372,-120,72.61,8.6
256.5,11381,-118,72.61,8.6
256.55,11372,-117,72.59,8.6
256.6,11388,-119,72.59,8.6
256.65,11298,-120,72.57,8.6
256.7,11336,-123,72.59,8.6
256.75,11343,-122,72.57,8.6
256.8,11336,-120,72.57,8.6
256.85,11353,-119,72.55,8.6
256.9,11258,-117,72.55,8.6
256.95,11313,-119,72.55,8.6
257,11319,-118,72.55,8.6
257.05,11304,-118,72.54,8.6
257.1,11321,-119,72.54,8.6
257.15,11240,-117,72.52,8.6
257.2,11277,-119,72.54,8.6
257.25,11287,-117,72.52,8.6
257.3,11288,-117,72.5,8.6
257.35,11261,-118,72.5,8.6
257.4,11204,-117,72.5,8.6
257.45,11263,-121,72.5,8.6
257.5,11265,-121,72.5,8.6
257.55,11245,-122,72.5,8.6
257.6,11251,-124,72.48,8.6
257.65,11165,-121,72.46,8.6
257.7,11232,-123,72.48,8.6
257.75,11217,-120,72.48,8.6
257.8,11222,-119,72.46,8.6
257.85,11215,-119,72.46,8.6
257.9,11154,-117,72.45,8.6
257.95,11206,-121,72.45,8.6
258,11180,-122,72.45,8.6
258.05,11171,-124,72.45,8.6
258.1,11191,-125,72.45,8.6
258.15,11120,-121,72.45,8.6
258.2,11193,-120,72.45,8.6
258.25,11162,-117,72.41,8.6
258.3,11154,-117,72.45,8.6
258.35,11155,-116,72.43,8.6
258.4,11106,-116,72.41,8.6
258.45,11170,-121,72.41,8.6
258.5,11129,-121,72.41,8.6
258.55,11099,-123,72.37,8.6
258.6,11110,-121,72.41,8.6
258.65,11082,-117,72.37,8.6
258.7,11112,-119,72.37,8.6
258.75,11100,-118,72.37,8.6
258.8,11093,-120,72.36,8.6
258.85,11091,-118,72.36,8.6
258.9,11050,-115,72.37,8.6
258.95,11093,-116,72.36,8.6
259,11058,-116,72.36,8.6
259.05,11032,-120,72.34,8.6
259.1,11041,-121,72.34,8.6
259.15,11033,-120,72.34,8.6
259.2,11084,-124,72.34,8.6
